,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-03-03,43837.19,43837.2,43838.2,43838.89,43839.53,43840.01,43840.02,43840.03,43841.11,43841.12,0.31684,0.0003,0.0003,0.01373,0.00344,0.00091,9.07606,0.00344,0.00091,0.39816,43837.18,43836.83,43836.7,43836.47,43836.19,43835.29,43835.02,43834.3,43834.21,43834.2,1.47474,0.02176,0.1661,0.02145,0.00028,0.84328,1.9,0.02281,0.60547,2.0
2022-03-03 00:01:00,43935.04,43935.1,43939.05,43939.69,43941.63,43941.79,43941.8,43942.2,43942.22,43942.24,0.28119,0.01426,0.05,0.04163,0.0091,0.00091,0.59315,0.02276,0.08877,2.13462,43935.03,43935.02,43934.93,43934.92,43934.59,43933.93,43933.1,43933.09,43932.58,43932.57,1.2432,0.24558,0.22663,0.04558,0.00413,0.0143,2.47793,0.40431,0.22663,0.0446
2022-03-03 00:02:00,43892.14,43892.17,43893.76,43893.77,43894.93,43895.1,43895.19,43895.6,43895.74,43896.06,1.70998,0.2,0.56836,0.422,0.41612,0.09663,0.23707,0.00727,0.48605,0.38887,43892.13,43891.22,43889.77,43887.94,43886.83,43886.82,43886.46,43886.41,43886.19,43885.6,0.01094,0.01366,0.00341,0.04041,0.03218,0.09021,0.00412,0.03359,0.00065,0.00113
2022-03-03 00:03:00,43827.85,43829.78,43831.16,43831.17,43832.23,43832.24,43833.35,43833.36,43833.37,43836.56,1.38174,0.2,0.2738,0.33,0.01594,0.132,0.08898,0.38406,0.02291,0.001,43827.84,43825.14,43823.66,43822.74,43821.8,43820.85,43820.84,43820.33,43820.25,43820.2,0.15,0.02177,0.00653,0.00412,0.00113,0.23414,0.02282,0.009,0.00063,0.1547
2022-03-03 00:04:00,43799.5,43802.96,43803.45,43803.88,43804.2,43804.3,43804.31,43805.57,43806.07,43806.4,0.33491,0.00226,0.70974,0.132,0.00113,0.00091,0.60847,0.22778,0.00913,0.00113,43799.49,43799.46,43797.85,43797.81,43796.56,43796.27,43795.66,43795.6,43795.34,43795.27,2.03026,0.05,0.08002,0.02283,0.30505,0.38906,0.09116,0.33,0.11847,0.08904
2022-03-03 00:05:00,43784.5,43784.8,43785.28,43785.95,43786.47,43786.92,43786.96,43788.06,43788.77,43788.87,0.50949,0.0091,0.02973,0.00715,0.19938,0.32908,0.02741,0.00217,0.62464,0.01199,43784.49,43783.62,43783.29,43782.3,43781.83,43780.89,43780.83,43780.82,43780.81,43780.8,1.23157,0.01954,0.00385,0.18678,0.38302,0.62059,0.023,0.19801,0.01856,0.0022
2022-03-03 00:06:00,43798.15,43799.26,43799.68,43799.81,43799.89,43800.22,43800.72,43800.73,43800.74,43800.75,1.7098,0.21643,0.00284,0.33,0.0247,0.16102,0.00091,0.22663,0.32777,0.0511,43798.14,43798.04,43796.61,43796.6,43795.14,43793.43,43792.87,43792.51,43792.42,43792.41,0.8179,0.108,0.18683,0.747,0.01123,0.10996,0.03217,0.02283,0.16616,0.023
2022-03-03 00:07:00,43773.12,43774.4,43774.41,43774.8,43775.59,43775.66,43775.67,43775.81,43776.01,43776.02,0.47697,0.07247,0.28159,0.0091,0.02096,0.00091,2.01158,0.33,0.10005,0.2,43773.11,43772.31,43771.92,43771.76,43771.21,43769.21,43768.36,43767.72,43767.71,43766.83,1.41701,0.1208,0.03235,0.01908,0.28772,0.00228,0.02285,0.30706,0.55541,0.132
2022-03-03 00:08:00,43760.0,43760.01,43760.73,43760.74,43762.19,43762.89,43762.9,43763.36,43764.31,43764.57,0.1267,0.08,0.14663,1.02337,0.00217,0.01812,0.02999,0.01116,0.02285,0.33074,43759.99,43757.19,43757.18,43756.02,43756.01,43755.99,43755.71,43754.89,43753.43,43753.41,0.45661,0.01591,0.05,0.00091,0.12445,0.11185,0.25776,0.39894,0.00914,0.05399
2022-03-03 00:09:00,43768.57,43768.59,43770.34,43770.56,43772.54,43773.4,43773.55,43775.14,43775.6,43775.62,0.15746,3.0,0.01349,0.03451,0.12102,0.00113,0.02224,0.00914,0.00113,0.00091,43768.56,43768.15,43767.84,43767.69,43766.76,43766.72,43766.29,43766.28,43765.84,43765.11,1.10831,0.04724,0.33,0.17066,0.1516,0.042,0.023,0.00412,0.30111,0.05
2022-03-03 00:11:00,43696.37,43697.01,43698.54,43698.63,43699.55,43699.58,43699.98,43699.99,43700.0,43700.21,0.74879,0.2,0.02066,0.03149,0.00091,0.23122,0.75391,0.57344,11.28509,0.37947,43696.36,43696.35,43696.15,43695.62,43695.57,43695.28,43695.27,43695.26,43695.17,43695.16,0.60133,0.08793,0.0019,0.0022,0.0004,0.023,0.00315,0.0003,0.902,0.72673
2022-03-03 00:12:00,43724.01,43724.38,43724.94,43724.99,43725.0,43726.34,43726.71,43727.6,43727.73,43727.74,0.01972,0.90421,1.28236,0.01464,2.52147,0.1189,0.00413,0.25775,0.01826,0.03859,43724.0,43723.66,43721.86,43721.66,43721.44,43720.95,43720.63,43720.62,43719.99,43719.6,0.04481,0.01024,0.01006,0.361,0.46422,0.05605,0.32159,0.01061,0.132,0.023
2022-03-03 00:13:00,43727.49,43727.5,43727.63,43728.12,43728.13,43728.49,43728.6,43728.76,43728.77,43728.91,0.31007,0.13319,0.39236,0.05436,1.01602,2.0,0.11817,0.24642,0.08124,0.6492,43727.48,43727.41,43727.11,43726.99,43726.96,43726.83,43726.61,43726.5,43725.95,43725.81,0.97419,0.0489,0.05,0.08,0.04385,0.11974,0.00343,0.04823,0.00483,0.06515
2022-03-03 00:14:00,43701.57,43702.01,43703.35,43704.22,43704.36,43704.37,43704.39,43704.86,43705.02,43705.04,1.09235,0.00413,0.01598,0.04576,0.00091,0.12635,0.00217,0.16679,0.27459,0.02545,43701.56,43700.01,43700.0,43699.96,43699.95,43699.37,43699.0,43698.85,43698.66,43698.51,0.40815,0.26215,0.15983,0.01018,0.40694,0.00217,0.04422,0.00361,0.05,0.00413
2022-03-03 00:15:00,43746.61,43748.73,43748.74,43748.75,43748.77,43749.34,43749.71,43750.0,43750.06,43750.07,0.01262,0.00884,0.01944,0.00678,0.00807,0.001,0.1203,0.003,0.06562,0.02612,43746.6,43746.05,43745.28,43744.38,43744.37,43744.11,43743.44,43743.43,43742.6,43742.59,2.13197,0.1203,0.16,0.61352,0.55369,0.4994,0.26152,0.22663,0.02068,0.22663
2022-03-03 00:16:00,43808.84,43809.23,43810.0,43811.41,43812.51,43813.0,43813.8,43815.2,43815.22,43815.41,0.5966,0.74877,0.00066,0.02042,0.10024,0.00113,2.0,0.00113,0.00041,0.00913,43808.83,43808.55,43808.54,43808.53,43808.3,43808.11,43807.83,43807.69,43807.68,43807.65,2.94847,0.00061,0.00059,0.64185,0.00581,0.01829,0.04,0.23151,0.01066,0.22663
2022-03-03 00:17:00,43832.42,43832.62,43832.78,43833.0,43833.18,43833.3,43834.13,43834.14,43834.48,43834.84,0.06948,0.00054,0.00035,0.0003,0.00075,0.03915,0.06908,0.01889,0.00259,0.05545,43832.41,43831.89,43831.88,43831.08,43831.07,43830.05,43830.0,43829.98,43828.97,43828.93,1.39497,0.25072,0.56956,0.22663,0.7311,0.19159,0.22663,0.5064,0.11402,0.30589
2022-03-03 00:18:00,43829.0,43829.24,43829.41,43829.42,43829.99,43830.0,43830.89,43831.09,43831.1,43831.63,1.03322,0.01211,0.01598,0.00895,0.29446,1.04041,0.05957,0.08898,0.01884,0.09173,43828.99,43828.9,43828.09,43827.08,43825.82,43824.9,43824.89,43824.61,43824.56,43824.49,0.37925,0.04753,0.01072,0.14668,0.0003,0.00091,0.50529,0.01226,0.57962,0.40781
2022-03-03 00:19:00,43808.3,43809.79,43809.85,43810.19,43810.2,43810.48,43810.71,43810.96,43812.04,43812.18,0.75954,0.12496,0.01504,0.05,31.16814,0.60336,0.09994,0.16634,0.05508,0.17391,43808.29,43807.49,43806.78,43806.67,43806.64,43806.58,43806.44,43805.66,43805.25,43805.19,0.48464,0.1477,0.0156,0.2,0.12509,0.11529,0.06396,0.29378,0.11963,0.11211
2022-03-03 00:20:00,43819.01,43819.34,43820.06,43820.4,43820.41,43821.52,43821.53,43821.56,43821.78,43822.84,0.28429,0.01634,0.04047,0.03096,0.22208,0.32408,0.82837,0.00806,0.41592,0.12026,43819.0,43818.62,43818.26,43818.15,43817.87,43817.2,43816.64,43816.63,43815.89,43815.83,0.577,0.36632,0.01954,0.01805,0.12,0.12029,0.00141,0.81492,0.35762,0.16935
2022-03-03 00:22:00,43842.77,43843.37,43843.85,43844.0,43844.42,43845.25,43845.54,43845.55,43845.56,43845.92,1.01804,0.01731,0.01954,0.01515,0.11809,0.0646,0.62318,0.35815,0.12695,0.68458,43842.76,43840.61,43839.98,43838.52,43838.39,43837.27,43836.42,43835.47,43835.09,43834.25,0.21054,0.01766,0.1184,0.2,0.0022,0.33,0.11399,0.02281,0.023,0.01489
2022-03-03 00:23:00,43834.76,43835.99,43836.5,43836.58,43839.0,43839.01,43839.11,43839.14,43839.5,43840.52,0.28108,0.02682,0.16561,0.011,0.00091,0.75471,0.58897,0.01831,0.1666,0.3362,43834.75,43834.26,43834.22,43834.08,43833.78,43833.07,43832.88,43830.88,43830.78,43830.6,1.46481,0.00071,0.93054,0.01659,0.01278,0.08,0.46191,0.13,0.16,0.04177
2022-03-03 00:24:00,43834.67,43834.76,43835.07,43835.74,43836.39,43836.57,43836.58,43837.36,43837.37,43837.47,1.17544,0.00089,0.39687,0.01954,0.02281,0.01776,0.20652,0.08897,0.01527,0.00091,43834.66,43834.23,43834.22,43833.22,43832.37,43831.75,43830.37,43829.63,43828.69,43828.53,0.37602,0.00114,2.43755,0.01618,0.00413,0.00528,0.01146,0.10307,0.13103,0.00192
2022-03-03 00:25:00,43795.15,43796.44,43797.34,43797.35,43797.47,43797.49,43797.71,43797.74,43798.64,43798.78,2.94365,0.04131,1.21551,1.04321,0.7539,0.03331,0.27402,0.15769,0.002,0.25756,43795.14,43793.86,43793.39,43792.41,43791.63,43791.09,43790.0,43789.71,43789.19,43788.94,0.00607,0.00201,0.08904,0.00031,0.01494,0.02999,0.0157,0.09244,0.08906,0.0052
2022-03-03 00:26:00,43866.49,43867.63,43868.57,43868.88,43868.89,43869.2,43869.53,43869.54,43869.94,43869.96,0.59265,0.00483,0.01736,0.13287,0.05925,0.14267,0.00091,0.25843,0.49057,1.24153,43866.48,43866.43,43866.34,43865.03,43864.89,43864.8,43864.64,43863.41,43862.61,43862.2,0.99797,0.01975,0.001,0.04488,0.69502,0.36744,0.45165,0.00975,0.03953,0.02
2022-03-03 00:27:00,43867.63,43869.63,43869.64,43869.96,43870.0,43870.75,43870.89,43871.52,43871.53,43871.89,0.43023,0.00091,0.69646,0.72697,0.00427,0.00523,0.00319,0.58881,0.31361,0.00084,43867.62,43867.6,43866.78,43866.76,43865.42,43865.28,43865.03,43865.02,43864.65,43864.63,0.8296,0.01954,0.36094,0.11447,0.05143,0.23812,0.05127,0.042,0.01963,0.01452
2022-03-03 00:28:00,43872.3,43873.32,43873.33,43873.34,43873.58,43873.59,43874.1,43874.59,43874.6,43874.8,0.49115,0.03545,0.03481,0.00112,0.04574,0.02411,0.08889,0.144,0.08889,0.14471,43872.29,43872.24,43871.5,43871.42,43869.47,43869.45,43868.82,43867.91,43866.75,43866.32,1.56562,0.01645,0.11563,0.26419,0.01875,0.17264,0.00673,0.00233,0.0091,0.09457
2022-03-03 00:29:00,43881.84,43881.85,43883.08,43883.82,43884.12,43884.13,43885.82,43885.83,43886.32,43887.79,0.01214,0.002,0.08889,0.08888,0.17449,0.01633,0.01904,0.03653,0.00091,0.29695,43881.83,43881.49,43880.8,43880.76,43880.55,43879.69,43879.68,43879.56,43879.51,43879.28,2.85663,0.16943,0.0315,0.01954,0.02685,0.52861,0.05,0.76285,0.33,0.24
2022-03-03 00:30:00,43937.35,43937.5,43937.68,43938.39,43939.39,43939.71,43939.83,43939.87,43940.0,43940.16,0.02741,0.00137,0.0005,0.00059,0.01382,0.00045,0.001,0.00055,0.00069,0.00046,43936.99,43936.91,43936.88,43936.83,43936.82,43936.07,43936.03,43936.0,43935.99,43935.52,3.12971,0.00691,0.00119,0.00088,0.73835,0.05,0.15931,2.3,0.13958,2.3
2022-03-03 00:31:00,43922.91,43923.73,43923.74,43923.84,43923.94,43924.68,43924.69,43924.83,43924.84,43925.7,1.02569,0.1506,0.0572,0.04203,0.2,0.77807,0.39331,0.01,0.08658,0.27321,43922.9,43922.41,43922.4,43922.1,43921.3,43919.31,43918.82,43917.71,43917.5,43917.47,0.33546,0.00266,0.08696,0.79169,0.01566,0.00114,0.09316,0.00227,0.03479,0.001
2022-03-03 00:33:00,43979.04,43979.32,43979.37,43979.38,43979.6,43979.61,43979.71,43980.86,43980.87,43980.96,3.2744,0.00043,0.39269,0.33,0.22663,0.04558,0.04183,0.41721,0.05,0.22663,43979.03,43977.69,43977.68,43977.67,43977.14,43977.08,43976.54,43973.97,43973.6,43972.66,0.29976,0.35111,0.08867,0.13861,0.00082,0.01526,0.52351,0.03472,0.00113,0.04094
2022-03-03 00:34:00,43955.08,43955.29,43956.26,43956.58,43957.37,43957.83,43957.84,43957.94,43958.41,43958.6,0.76246,0.21718,0.01773,0.03949,0.0826,0.0009,0.23674,0.27301,0.02103,0.5,43955.07,43954.48,43953.45,43953.08,43950.68,43950.59,43950.03,43950.02,43950.0,43949.68,0.3386,0.62072,0.01704,0.11832,0.0022,0.0102,0.07048,0.02275,0.06856,0.0009
