,open,high,low,close,volume
2022-03-03 00:44:00,43930.03,43956.94,43929.95,43949.99,17.33201
2022-03-03 00:45:00,43949.99,43984.6,43942.27,43984.6,22.44496
2022-03-03 00:46:00,43984.59,43991.85,43978.3,43984.89,27.31757
2022-03-03 00:47:00,43984.89,43988.21,43956.01,43960.52,60.39039
2022-03-03 00:48:00,43960.53,43979.4,43957.16,43979.39,18.43227
2022-03-03 00:49:00,43979.39,43984.91,43973.53,43978.41,8.27798
2022-03-03 00:50:00,43978.41,44000.0,43972.36,43999.99,9.07184
2022-03-03 00:51:00,44000.0,44000.0,43970.87,43971.31,9.79424
2022-03-03 00:52:00,43971.3,43971.31,43950.0,43957.6,6.54657
2022-03-03 00:53:00,43957.6,43975.66,43951.92,43975.63,8.53254
2022-03-03 00:55:00,43990.0,44061.41,43986.5,44060.14,23.68114
2022-03-03 00:56:00,44060.14,44063.15,43994.62,44002.54,22.49816
2022-03-03 00:57:00,44002.54,44002.55,43978.75,43979.72,7.05313
2022-03-03 00:58:00,43979.72,43990.12,43978.74,43983.45,8.73286
2022-03-03 00:59:00,43983.45,43983.45,43975.32,43978.76,8.31785
2022-03-03 01:00:00,43978.75,43985.02,43977.79,43981.4,16.32792
2022-03-03 01:01:00,43981.39,43981.4,43947.73,43949.67,10.45679
2022-03-03 01:02:00,43949.68,43983.17,43949.67,43964.24,28.85348
2022-03-03 01:03:00,43964.25,43977.7,43963.17,43977.25,4.53306
2022-03-03 01:04:00,43977.25,43987.85,43972.46,43986.32,14.02864
2022-03-03 01:06:00,43983.76,43993.85,43983.76,43986.67,7.72884
2022-03-03 01:07:00,43986.66,43990.5,43970.94,43973.39,8.2803
2022-03-03 01:08:00,43973.39,43976.15,43959.58,43972.73,8.92008
2022-03-03 01:09:00,43972.72,43974.87,43932.81,43938.92,19.75276
2022-03-03 01:10:00,43938.92,43938.92,43850.0,43850.0,31.72752
2022-03-03 01:11:00,43850.01,43861.0,43820.0,43849.99,32.04041
2022-03-03 01:12:00,43849.99,43852.44,43750.0,43786.79,30.78799
2022-03-03 01:13:00,43786.78,43796.33,43773.49,43773.5,26.8357
2022-03-03 01:14:00,43773.5,43776.71,43753.78,43767.36,13.28614
2022-03-03 01:15:00,43767.36,43834.46,43753.19,43816.67,34.06528
2022-03-03 01:17:00,43759.27,43813.2,43759.27,43803.64,7.40086
2022-03-03 01:18:00,43803.63,43843.31,43803.63,43817.37,11.42146
2022-03-03 01:19:00,43817.37,43833.53,43790.92,43790.93,37.2847
2022-03-03 01:20:00,43790.93,43825.63,43781.53,43825.63,8.21813
2022-03-03 01:21:00,43825.63,43850.0,43825.62,43849.99,7.71028
2022-03-03 01:22:00,43849.99,43850.0,43794.99,43804.44,22.44241
2022-03-03 01:23:00,43804.43,43884.23,43804.43,43843.53,49.84518
2022-03-03 01:24:00,43843.54,43876.4,43843.53,43876.4,10.11137
2022-03-03 01:25:00,43876.39,43888.84,43872.42,43887.37,7.65503
2022-03-03 01:26:00,43887.36,43897.04,43879.9,43885.19,7.34594
2022-03-03 01:28:00,43885.17,43885.18,43826.05,43878.13,27.00432
2022-03-03 01:29:00,43878.13,43900.57,43878.12,43880.74,14.97094
2022-03-03 01:30:00,43880.74,43920.5,43880.73,43920.5,12.84154
2022-03-03 01:31:00,43920.49,43968.51,43920.49,43964.98,16.26462
2022-03-03 01:32:00,43964.99,43989.18,43942.78,43978.05,25.74646
2022-03-03 01:33:00,43978.04,44026.68,43978.04,44016.63,42.64788
2022-03-03 01:34:00,44016.63,44016.63,43986.53,43991.79,10.21971
2022-03-03 01:35:00,43991.79,43991.8,43964.01,43984.6,7.92703
2022-03-03 01:36:00,43984.6,43985.53,43944.49,43955.17,6.43575
2022-03-03 01:37:00,43955.16,43955.17,43932.58,43940.75,12.68032
