,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-02-27 06:49:00,38716.0,38717.0,38718.0,38719.0,38723.0,38727.0,38729.0,38730.0,38732.0,38735.0,0.3081,0.317,0.3411,0.0116,0.0118,0.0395,0.6506,1.861,0.1684,0.0588,38707.0,38706.0,38705.0,38701.0,38700.0,38698.0,38696.0,38692.0,38691.0,38690.0,1.2839,0.9358,0.0529,0.0003,0.1605,0.1,0.3476,0.5162,0.0129,0.007
2022-02-27 06:50:00,38707.0,38708.0,38709.0,38711.0,38714.0,38716.0,38717.0,38718.0,38723.0,38724.0,0.0595,0.1297,0.3386,0.0027,0.0388,0.0117,0.7194,3.4771,0.0781,0.0002,38706.0,38705.0,38702.0,38701.0,38700.0,38699.0,38696.0,38695.0,38694.0,38691.0,0.8835,0.0284,0.03,0.317,0.3139,0.0117,0.9902,0.131,0.0381,3.7581
2022-02-27 06:51:00,38718.0,38722.0,38723.0,38724.0,38725.0,38728.0,38729.0,38731.0,38732.0,38733.0,0.0051,0.0127,0.317,0.0002,0.0392,0.9991,0.2022,1.2446,0.8762,1.3987,38717.0,38716.0,38715.0,38713.0,38710.0,38709.0,38704.0,38703.0,38702.0,38701.0,5.1572,0.317,0.3436,0.03,0.1534,0.9012,1.4505,0.9484,0.0117,1.3679
2022-02-27 06:52:00,38714.0,38715.0,38718.0,38719.0,38720.0,38723.0,38724.0,38733.0,38734.0,38735.0,0.0466,0.3247,0.004,0.0117,0.0377,2.3515,2.3566,0.6506,0.035,0.0588,38713.0,38711.0,38710.0,38708.0,38707.0,38706.0,38705.0,38704.0,38702.0,38701.0,0.2433,0.3404,0.03,0.1534,0.9149,0.9422,0.1534,0.2581,0.0117,0.9871
2022-02-27 06:53:00,38711.0,38712.0,38713.0,38714.0,38715.0,38718.0,38725.0,38726.0,38727.0,38729.0,0.3792,0.23,0.317,0.23,0.0268,2.0781,0.0392,1.4309,0.6506,0.0117,38708.0,38707.0,38706.0,38705.0,38700.0,38699.0,38698.0,38697.0,38695.0,38694.0,4.5282,0.0638,0.5352,0.9074,0.1605,0.9356,1.0426,0.1409,0.1087,1.8898
2022-02-27 06:54:00,38728.0,38729.0,38730.0,38731.0,38735.0,38737.0,38739.0,38740.0,38741.0,38743.0,0.6628,0.0969,0.0021,0.0044,0.0588,0.007,2.5315,0.946,0.4377,1.4276,38725.0,38724.0,38720.0,38718.0,38716.0,38714.0,38712.0,38711.0,38710.0,38708.0,1.32,0.2825,0.577,0.9014,0.9445,0.0135,0.0003,1.3983,0.2,0.15
2022-02-27 06:55:00,38779.0,38781.0,38782.0,38787.0,38792.0,38799.0,38800.0,38801.0,38803.0,38804.0,0.32,0.317,0.0803,0.0781,1.1814,0.2319,0.2729,0.6506,1.3802,0.0376,38778.0,38776.0,38774.0,38772.0,38769.0,38768.0,38767.0,38765.0,38762.0,38761.0,0.0052,0.317,0.1534,0.4757,1.4524,0.2985,0.774,0.0338,0.1536,0.007
2022-02-27 06:56:00,38811.0,38812.0,38813.0,38815.0,38825.0,38828.0,38829.0,38834.0,38835.0,38836.0,0.317,1.07,0.3081,0.0011,0.0392,1.4932,0.1288,0.6506,0.0962,0.2844,38810.0,38809.0,38806.0,38805.0,38801.0,38800.0,38799.0,38797.0,38796.0,38790.0,0.23,0.007,0.317,0.2,0.9989,0.9208,0.0004,0.2326,0.0117,0.2575
2022-02-27 06:57:00,38791.0,38792.0,38794.0,38795.0,38800.0,38804.0,38808.0,38809.0,38810.0,38811.0,0.2421,0.317,0.3834,0.0024,0.1416,0.0732,0.0392,1.4668,0.257,1.1238,38790.0,38788.0,38787.0,38785.0,38781.0,38779.0,38778.0,38776.0,38775.0,38774.0,0.23,0.2377,0.5041,0.007,0.0002,0.9131,0.1289,3.4939,0.0001,0.772
2022-02-27 06:58:00,38768.0,38769.0,38771.0,38772.0,38773.0,38774.0,38775.0,38776.0,38777.0,38778.0,1.1886,0.1782,0.0131,2.0,0.0773,0.1534,0.0117,1.087,0.1,0.2558,38767.0,38764.0,38763.0,38762.0,38761.0,38760.0,38758.0,38757.0,38753.0,38750.0,0.0009,0.23,0.317,0.0002,0.0073,0.9731,0.9123,1.0513,0.2622,0.1596
2022-02-27 07:00:00,38815.0,38816.0,38817.0,38818.0,38819.0,38826.0,38829.0,38830.0,38831.0,38832.0,0.23,0.317,0.23,0.0019,0.0002,0.3628,0.15,3.5129,0.0527,0.0773,38812.0,38811.0,38810.0,38809.0,38808.0,38807.0,38801.0,38800.0,38798.0,38794.0,0.23,0.1534,0.317,0.9949,2.0,0.03,1.0649,1.1293,0.1288,0.1
