,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-02-28 00:03:00,37517.0,37519.0,37524.0,37526.0,37527.0,37528.0,37529.0,37531.0,37532.0,37533.0,1.1805,0.039,0.1521,0.1521,0.1521,0.2661,0.2854,0.0403,1.4543,0.2392,37516.0,37515.0,37513.0,37512.0,37511.0,37508.0,37507.0,37505.0,37504.0,37503.0,0.2304,0.2433,0.0003,0.0005,0.0001,0.0002,0.0004,0.0006,1.8158,0.0003
2022-02-28 00:04:00,37598.0,37599.0,37602.0,37603.0,37604.0,37605.0,37606.0,37608.0,37609.0,37610.0,0.4723,1.1345,0.4245,0.899,0.2392,0.133,0.0798,0.0402,0.9301,0.15,37589.0,37588.0,37586.0,37585.0,37584.0,37583.0,37582.0,37581.0,37578.0,37576.0,0.23,0.1521,0.3944,1.1785,0.0002,0.1521,0.91,0.9312,0.2,1.4727
2022-02-28 00:05:00,37729.0,37737.0,37742.0,37743.0,37746.0,37747.0,37749.0,37750.0,37751.0,37754.0,0.0399,0.0755,0.1325,0.1521,0.0003,0.0045,1.1402,0.154,0.265,0.0501,37728.0,37727.0,37726.0,37718.0,37717.0,37715.0,37714.0,37713.0,37706.0,37705.0,0.23,0.6763,0.23,1.1033,0.0002,0.9655,0.9659,0.2637,1.4958,0.1325
2022-02-28 00:06:00,37769.0,37770.0,37771.0,37773.0,37774.0,37775.0,37778.0,37780.0,37781.0,37782.0,0.0852,0.0129,0.23,0.0795,0.1521,0.1521,0.32,0.9471,1.7529,0.0752,37767.0,37766.0,37756.0,37755.0,37753.0,37752.0,37751.0,37750.0,37749.0,37747.0,0.27,0.3827,0.1521,0.0002,0.0001,0.1324,0.2645,0.1512,0.0404,0.2392
2022-02-28 00:07:00,37758.0,37759.0,37760.0,37762.0,37765.0,37767.0,37768.0,37769.0,37770.0,37771.0,0.23,0.2423,0.23,0.1325,0.0794,0.9325,0.9278,0.2,0.2,1.0159,37753.0,37752.0,37751.0,37737.0,37736.0,37734.0,37730.0,37729.0,37724.0,37723.0,0.2199,0.2707,0.3152,0.403,0.1523,1.5466,0.2392,0.4653,0.1,1.9559
2022-02-28 00:08:00,37727.0,37728.0,37729.0,37733.0,37738.0,37742.0,37744.0,37746.0,37747.0,37750.0,0.23,0.2423,0.23,0.0794,0.1325,0.4469,1.2508,0.1521,1.6353,0.1581,37720.0,37717.0,37714.0,37711.0,37710.0,37709.0,37706.0,37705.0,37704.0,37703.0,0.23,0.1523,1.1656,0.4034,0.2646,0.0003,1.8596,0.4276,0.2649,0.2392
2022-02-28 00:09:00,37755.0,37766.0,37767.0,37768.0,37771.0,37772.0,37773.0,37774.0,37777.0,37784.0,0.0002,0.9699,0.32,0.1324,0.7711,0.0557,0.0277,0.2076,1.7645,0.15,37747.0,37745.0,37741.0,37738.0,37735.0,37734.0,37728.0,37727.0,37724.0,37723.0,0.23,0.2302,0.03,0.4156,0.1521,0.1324,1.4852,0.2648,0.913,1.1819
2022-02-28 00:10:00,37690.0,37696.0,37697.0,37698.0,37699.0,37700.0,37701.0,37702.0,37704.0,37709.0,0.23,0.2392,0.2423,0.0002,1.5149,0.4116,1.1004,0.9203,0.0387,0.1095,37684.0,37683.0,37675.0,37671.0,37670.0,37667.0,37666.0,37665.0,37664.0,37662.0,0.2423,0.23,0.32,0.1732,1.9394,1.4348,0.2639,0.0533,0.05,0.15
2022-02-28 00:11:00,37709.0,37714.0,37716.0,37717.0,37718.0,37719.0,37720.0,37722.0,37723.0,37724.0,0.182,0.2423,0.1,0.2394,1.4406,2.1547,0.2077,0.6656,0.2385,0.2,37707.0,37705.0,37704.0,37703.0,37700.0,37699.0,37698.0,37695.0,37692.0,37688.0,0.04,0.23,0.2423,0.23,0.2,0.012,0.1998,6.2124,0.1521,2.612
2022-02-28 00:12:00,37741.0,37742.0,37743.0,37744.0,37748.0,37749.0,37750.0,37755.0,37756.0,37757.0,0.23,0.1704,0.2423,0.23,0.32,0.1521,0.167,0.0002,0.0002,0.2392,37738.0,37737.0,37736.0,37730.0,37728.0,37727.0,37721.0,37719.0,37718.0,37717.0,0.27,0.2423,0.23,0.2648,0.95,0.2646,1.7051,0.2392,0.15,1.0997
