,open,high,low,close,volume
2022-03-02 00:06:00,44665.0,44687.0,44567.0,44611.0,3224115.7071
2022-03-02 00:07:00,44611.0,44617.0,44540.0,44548.0,448811.63
2022-03-02 00:08:00,44548.0,44556.0,44460.0,44461.0,478814.6238
2022-03-02 00:09:00,44461.0,44485.0,44423.0,44475.0,293982.322
2022-03-02 00:10:00,44476.0,44566.0,44476.0,44507.0,235900.5195
2022-03-02 00:11:00,44507.0,44539.0,44487.0,44538.0,140466.1794
2022-03-02 00:12:00,44538.0,44538.0,44465.0,44477.0,145625.2558
2022-03-02 00:13:00,44477.0,44533.0,44477.0,44524.0,113384.1211
2022-03-02 00:14:00,44518.0,44607.0,44518.0,44600.0,197847.9587
2022-03-02 00:15:00,44600.0,44600.0,44545.0,44573.0,143960.0266
2022-03-02 00:17:00,44559.0,44564.0,44524.0,44526.0,11355.7146
2022-03-02 00:18:00,44526.0,44576.0,44523.0,44565.0,36924.2046
2022-03-02 00:19:00,44565.0,44583.0,44548.0,44552.0,62580.6168
2022-03-02 00:20:00,44552.0,44557.0,44520.0,44521.0,3051872.8699
2022-03-02 00:21:00,44521.0,44560.0,44520.0,44545.0,1924121.532
2022-03-02 00:22:00,44545.0,44578.0,44523.0,44523.0,169418.658
2022-03-02 00:23:00,44523.0,44525.0,44421.0,44438.0,887288.5338
2022-03-02 00:24:00,44438.0,44438.0,44263.0,44267.0,946558.5472
2022-03-02 00:25:00,44267.0,44275.0,44152.0,44177.0,992284.0391
2022-03-02 00:26:00,44177.0,44310.0,44168.0,44305.0,271779.6728
2022-03-02 00:28:00,44222.0,44249.0,44146.0,44152.0,484137.9307
2022-03-02 00:29:00,44152.0,44252.0,44152.0,44252.0,66080.0975
2022-03-02 00:30:00,44261.0,44264.0,44147.0,44179.0,236915.5444
2022-03-02 00:31:00,44179.0,44192.0,44094.0,44094.0,307195.9576
2022-03-02 00:32:00,44094.0,44175.0,44062.0,44165.0,734334.2776
2022-03-02 00:33:00,44165.0,44165.0,44082.0,44092.0,317809.9756
2022-03-02 00:34:00,44092.0,44092.0,44037.0,44042.0,497865.0227
2022-03-02 00:35:00,44042.0,44074.0,43944.0,44012.0,377393.7935
2022-03-02 00:36:00,44012.0,44018.0,43946.0,43978.0,927031.4849
2022-03-02 00:37:00,43979.0,44059.0,43968.0,44009.0,717268.5091
2022-03-02 00:39:00,44089.0,44159.0,44087.0,44159.0,163201.171
2022-03-02 00:40:00,44159.0,44159.0,44071.0,44147.0,396625.1293
2022-03-02 00:41:00,44147.0,44148.0,44112.0,44124.0,53126.7884
2022-03-02 00:42:00,44124.0,44161.0,44124.0,44147.0,95858.7781
2022-03-02 00:43:00,44147.0,44191.0,44145.0,44191.0,102880.1264
2022-03-02 00:44:00,44191.0,44199.0,44151.0,44162.0,266201.1088
2022-03-02 00:45:00,44162.0,44211.0,44162.0,44201.0,319142.7957
2022-03-02 00:46:00,44201.0,44249.0,44196.0,44203.0,246153.3153
2022-03-02 00:47:00,44203.0,44241.0,44199.0,44200.0,39922.8255
2022-03-02 00:48:00,44200.0,44233.0,44190.0,44231.0,20376.761
2022-03-02 00:50:00,44220.0,44225.0,44165.0,44165.0,48898.0992
2022-03-02 00:51:00,44165.0,44180.0,44124.0,44124.0,154539.6372
2022-03-02 00:52:00,44124.0,44151.0,44124.0,44132.0,74246.8496
2022-03-02 00:53:00,44133.0,44207.0,44133.0,44195.0,57853.1806
2022-03-02 00:54:00,44195.0,44207.0,44184.0,44190.0,38483.4063
2022-03-02 00:55:00,44190.0,44207.0,44149.0,44184.0,42956.1384
2022-03-02 00:56:00,44184.0,44226.0,44181.0,44220.0,16046.9421
2022-03-02 00:57:00,44220.0,44257.0,44217.0,44257.0,324707.7455
2022-03-02 00:58:00,44257.0,44305.0,44257.0,44289.0,676041.0364
2022-03-02 00:59:00,44289.0,44289.0,44269.0,44287.0,92329.1993
2022-03-02 01:01:00,44286.0,44286.0,44229.0,44229.0,37733.5134
2022-03-02 01:02:00,44229.0,44275.0,44218.0,44275.0,15508.0415
2022-03-02 01:03:00,44275.0,44400.0,44275.0,44364.0,486907.0338
2022-03-02 01:04:00,44364.0,44396.0,44303.0,44342.0,151447.3128
2022-03-02 01:05:00,44341.0,44341.0,44286.0,44296.0,41385.7419
2022-03-02 01:06:00,44296.0,44348.0,44296.0,44318.0,115195.4644
2022-03-02 01:07:00,44318.0,44359.0,44318.0,44347.0,8110.0095
2022-03-02 01:08:00,44347.0,44378.0,44325.0,44373.0,85657.5705
2022-03-02 01:09:00,44373.0,44377.0,44334.0,44334.0,24571.1693
