,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-03-02 13:14:00,43835.5,43836.0,43836.5,43837.0,43839.0,43840.0,43840.5,43841.0,43841.5,43842.0,76.956,5.28,0.262,1.166,1.07,0.005,0.005,0.006,0.064,0.001,43835.0,43834.5,43834.0,43833.5,43832.5,43832.0,43831.5,43831.0,43830.5,43830.0,33.439,4.762,0.3,0.04,0.842,0.289,0.128,0.115,0.981,1.42
2022-03-02 13:15:00,43805.0,43805.5,43806.5,43810.0,43810.5,43812.0,43812.5,43813.0,43813.5,43814.0,102.411,3.023,0.011,0.011,0.001,0.183,1.965,1.791,1.237,0.588,43804.5,43804.0,43803.5,43802.5,43802.0,43801.0,43800.5,43800.0,43799.5,43799.0,20.691,4.04,4.399,0.159,0.338,0.08,1.865,17.291,0.006,0.134
2022-03-02 13:16:00,43700.0,43700.5,43701.0,43701.5,43702.0,43703.0,43703.5,43709.0,43709.5,43710.0,1.664,0.628,0.171,3.022,0.584,0.005,0.005,0.402,0.005,0.001,43699.5,43699.0,43698.5,43698.0,43697.0,43696.0,43695.0,43694.5,43694.0,43692.5,96.807,4.099,0.341,0.099,0.101,0.099,0.064,0.303,0.001,1.688
2022-03-02 13:17:00,43633.5,43634.0,43635.0,43636.0,43636.5,43637.0,43637.5,43638.0,43639.0,43640.0,38.984,3.0,0.11,0.117,3.264,1.604,0.722,0.017,0.034,0.106,43633.0,43632.5,43632.0,43630.0,43629.5,43628.0,43627.5,43627.0,43626.5,43626.0,36.077,3.0,0.04,0.085,0.04,0.715,0.829,0.415,0.822,0.926
2022-03-02 13:18:00,43612.5,43613.0,43613.5,43614.0,43615.0,43617.5,43619.0,43619.5,43620.0,43622.5,58.258,3.117,0.01,0.004,0.038,0.293,0.08,1.211,1.209,0.7,43612.0,43611.5,43610.0,43609.5,43609.0,43608.5,43608.0,43607.5,43606.5,43605.5,60.514,3.0,0.427,0.5,0.911,0.522,1.192,1.03,0.281,0.08
2022-03-02 13:19:00,43600.5,43601.0,43602.5,43603.0,43603.5,43604.5,43605.5,43606.0,43606.5,43607.5,85.949,4.333,0.013,0.028,0.002,0.068,2.902,0.001,0.025,0.115,43600.0,43599.5,43599.0,43597.5,43596.5,43595.5,43593.0,43592.0,43591.0,43590.5,8.514,4.014,0.177,0.1,0.022,0.25,0.274,0.356,0.038,0.002
2022-03-02 13:20:00,43651.0,43651.5,43652.5,43653.5,43655.0,43655.5,43656.0,43656.5,43658.0,43658.5,80.805,3.001,0.272,0.128,1.0,1.787,0.003,0.006,1.024,0.817,43650.5,43650.0,43645.5,43645.0,43644.5,43644.0,43642.0,43640.0,43639.0,43638.5,45.736,4.16,0.051,0.081,0.022,0.34,0.01,0.305,1.16,1.004
2022-03-02 13:21:00,43667.5,43668.0,43670.0,43670.5,43671.0,43671.5,43672.0,43672.5,43673.0,43674.0,30.233,9.015,0.757,0.46,1.084,0.196,0.043,1.41,0.986,1.043,43667.0,43666.5,43666.0,43665.5,43665.0,43663.0,43662.0,43661.5,43661.0,43660.5,107.097,5.036,0.3,1.732,5.595,0.204,0.01,0.04,0.04,0.915
2022-03-02 13:22:00,43635.0,43635.5,43636.0,43636.5,43637.0,43637.5,43638.5,43640.5,43641.0,43642.0,89.904,4.023,0.57,3.0,0.3,3.0,3.0,1.8,0.231,0.115,43634.5,43634.0,43630.0,43629.5,43627.5,43624.0,43623.5,43620.5,43620.0,43619.5,8.982,3.006,0.14,0.011,0.575,0.3,0.566,0.612,1.705,0.453
2022-03-02 13:24:00,43645.5,43646.0,43647.0,43647.5,43648.0,43648.5,43649.0,43649.5,43650.0,43650.5,107.892,4.7,0.813,1.284,1.424,0.337,0.212,1.291,3.165,2.38,43645.0,43644.5,43642.0,43641.5,43640.0,43634.5,43632.5,43631.0,43630.0,43629.5,11.262,3.0,0.09,0.028,0.001,0.001,0.3,0.612,1.129,0.566
