,open,high,low,close,volume
2022-03-01 00:08:00,43297.0,43375.0,43297.0,43370.5,72.395
2022-03-01 00:09:00,43370.5,43454.5,43370.5,43428.0,102.153
2022-03-01 00:10:00,43428.0,43485.0,43422.0,43450.0,95.253
2022-03-01 00:11:00,43450.0,43640.5,43431.0,43547.5,298.013
2022-03-01 00:12:00,43547.5,43548.0,43440.0,43453.5,106.009
2022-03-01 00:13:00,43453.5,43454.0,43377.5,43387.5,80.159
2022-03-01 00:14:00,43387.5,43387.5,43359.5,43363.0,31.883
2022-03-01 00:15:00,43363.0,43363.0,43297.0,43297.0,80.774
2022-03-01 00:16:00,43297.0,43297.5,43268.0,43268.0,30.122
2022-03-01 00:17:00,43268.0,43268.5,43241.0,43255.0,98.131
2022-03-01 00:19:00,43180.0,43269.5,43180.0,43262.0,58.219
2022-03-01 00:20:00,43262.0,43319.5,43261.5,43290.5,56.13
2022-03-01 00:21:00,43290.5,43290.5,43251.0,43266.5,29.354
2022-03-01 00:22:00,43266.5,43268.0,43254.5,43254.5,25.97
2022-03-01 00:23:00,43254.5,43255.0,43210.0,43245.0,32.398
2022-03-01 00:24:00,43245.0,43274.0,43244.5,43274.0,37.221
2022-03-01 00:25:00,43274.0,43280.0,43273.5,43279.5,42.479
2022-03-01 00:26:00,43279.5,43330.0,43279.5,43330.0,43.222
2022-03-01 00:27:00,43330.0,43354.5,43330.0,43340.0,63.669
2022-03-01 00:28:00,43340.0,43375.0,43330.0,43371.5,55.714
2022-03-01 00:30:00,43371.0,43371.5,43350.0,43352.0,13.853
2022-03-01 00:31:00,43352.0,43352.0,43317.0,43337.5,32.263
2022-03-01 00:32:00,43337.5,43340.0,43307.0,43339.5,21.483
2022-03-01 00:33:00,43339.5,43420.5,43339.5,43420.0,46.26
2022-03-01 00:34:00,43420.0,43555.5,43406.0,43518.5,235.68
2022-03-01 00:35:00,43518.5,43522.0,43489.0,43501.5,88.359
2022-03-01 00:36:00,43501.5,43515.5,43433.0,43433.0,72.06
2022-03-01 00:37:00,43433.0,43456.5,43433.0,43456.5,45.682
2022-03-01 00:38:00,43456.5,43457.5,43374.5,43401.5,128.894
2022-03-01 00:39:00,43401.5,43426.0,43401.0,43426.0,99.542
2022-03-01 00:41:00,43425.5,43463.5,43425.5,43463.5,55.008
2022-03-01 00:42:00,43463.5,43463.5,43451.0,43451.0,16.446
2022-03-01 00:43:00,43451.0,43465.0,43450.0,43465.0,24.541
2022-03-01 00:44:00,43465.0,43515.0,43464.5,43515.0,65.185
2022-03-01 00:45:00,43515.0,43515.0,43457.0,43457.0,53.588
2022-03-01 00:46:00,43457.0,43740.0,43457.0,43540.0,537.218
2022-03-01 00:47:00,43540.0,43540.0,43432.0,43447.5,127.942
2022-03-01 00:48:00,43447.5,43448.0,43333.0,43346.0,134.383
2022-03-01 00:49:00,43346.0,43367.0,43330.5,43343.5,96.619
2022-03-01 00:50:00,43343.5,43400.0,43343.0,43400.0,52.653
2022-03-01 00:52:00,43399.5,43400.0,43399.5,43400.0,10.311
2022-03-01 00:53:00,43400.0,43425.5,43399.5,43400.0,66.789
2022-03-01 00:54:00,43400.0,43475.5,43399.5,43451.0,37.111
2022-03-01 00:55:00,43451.0,43537.5,43450.0,43520.5,88.533
2022-03-01 00:56:00,43520.5,43520.5,43503.0,43503.5,47.28
2022-03-01 00:57:00,43503.5,43503.5,43470.0,43470.0,64.522
2022-03-01 00:58:00,43470.0,43539.5,43470.0,43539.0,48.963
2022-03-01 00:59:00,43539.0,43539.5,43539.0,43539.0,42.118
2022-03-01 01:00:00,43539.0,43540.0,43496.0,43496.5,54.843
2022-03-01 01:01:00,43496.5,43553.0,43496.5,43553.0,30.07
2022-03-01 01:03:00,43573.0,43573.0,43550.0,43550.5,22.799
2022-03-01 01:04:00,43550.5,43550.5,43473.5,43492.0,57.817
2022-03-01 01:05:00,43492.0,43492.0,43491.5,43492.0,21.676
2022-03-01 01:06:00,43492.0,43522.0,43491.5,43522.0,45.317
2022-03-01 01:07:00,43522.0,43524.0,43505.0,43505.0,16.09
2022-03-01 01:08:00,43505.0,43505.5,43428.0,43446.5,73.078
2022-03-01 01:09:00,43446.5,43460.0,43446.0,43450.0,27.358
2022-03-01 01:10:00,43450.0,43450.5,43420.0,43427.5,32.999
2022-03-01 01:11:00,43427.5,43428.0,43383.0,43383.0,49.477
2022-03-01 01:12:00,43383.0,43383.5,43369.0,43383.0,45.543
2022-03-01 01:14:00,43335.5,43335.5,43270.5,43270.5,112.818
2022-03-01 01:15:00,43270.5,43275.0,43270.5,43271.5,30.674
2022-03-01 01:16:00,43271.5,43271.5,43242.5,43268.0,56.492
2022-03-01 01:17:00,43268.0,43274.0,43260.0,43260.5,59.141
2022-03-01 01:18:00,43260.5,43260.5,43214.5,43241.5,88.733
2022-03-01 01:19:00,43241.5,43290.0,43241.5,43290.0,60.557
2022-03-01 01:20:00,43290.0,43317.5,43289.5,43317.5,55.997
2022-03-01 01:21:00,43317.5,43338.0,43317.0,43338.0,27.403
2022-03-01 01:22:00,43338.0,43358.5,43337.5,43358.5,18.979
2022-03-01 01:23:00,43358.5,43373.5,43319.0,43319.0,54.047
2022-03-01 01:25:00,43329.5,43330.0,43300.0,43300.5,51.521
2022-03-01 01:26:00,43300.5,43300.5,43260.0,43268.0,36.807
2022-03-01 01:27:00,43268.0,43268.0,43267.5,43267.5,29.994
2022-03-01 01:28:00,43267.5,43289.0,43267.5,43288.0,10.874
2022-03-01 01:29:00,43288.0,43288.5,43251.0,43255.5,26.597
2022-03-01 01:30:00,43255.5,43312.0,43255.5,43312.0,40.432
2022-03-01 01:31:00,43312.0,43312.0,43297.0,43297.0,21.377
2022-03-01 01:32:00,43297.0,43297.5,43292.0,43292.0,8.196
2022-03-01 01:33:00,43292.0,43325.0,43292.0,43324.5,25.772
2022-03-01 01:34:00,43324.5,43324.5,43270.5,43271.0,21.847
2022-03-01 01:36:00,43287.5,43308.5,43287.0,43308.5,8.878
2022-03-01 01:37:00,43308.5,43319.0,43308.0,43318.5,15.475
2022-03-01 01:38:00,43318.5,43319.0,43318.5,43318.5,10.048
2022-03-01 01:39:00,43318.5,43325.0,43315.5,43324.5,12.973
2022-03-01 01:40:00,43324.5,43405.0,43274.5,43402.0,139.25
2022-03-01 01:41:00,43402.0,43409.5,43401.5,43409.5,95.85
2022-03-01 01:42:00,43409.5,43409.5,43368.0,43368.0,51.167
2022-03-01 01:43:00,43368.0,43382.5,43368.0,43382.5,17.678
2022-03-01 01:44:00,43382.5,43395.0,43382.5,43382.5,25.776
2022-03-01 01:45:00,43382.5,43383.0,43337.0,43337.5,22.685
2022-03-01 01:47:00,43354.0,43354.0,43353.5,43354.0,13.812
2022-03-01 01:48:00,43354.0,43360.0,43353.5,43359.5,18.271
2022-03-01 01:49:00,43359.5,43361.0,43359.5,43360.5,8.208
2022-03-01 01:50:00,43360.5,43361.0,43360.5,43361.0,7.326
2022-03-01 01:51:00,43361.0,43380.0,43361.0,43379.5,10.483
2022-03-01 01:52:00,43379.5,43380.0,43366.5,43366.5,39.546
2022-03-01 01:53:00,43366.5,43366.5,43320.0,43320.0,32.633
2022-03-01 01:54:00,43320.0,43348.5,43320.0,43348.0,9.949
2022-03-01 01:55:00,43348.0,43348.5,43337.0,43337.0,4.255
2022-03-01 01:56:00,43337.0,43337.5,43269.5,43270.0,49.175
2022-03-01 01:58:00,43235.0,43270.0,43230.0,43230.0,34.031
2022-03-01 01:59:00,43230.0,43244.0,43228.5,43235.0,27.119
2022-03-01 02:00:00,43235.0,43254.0,43234.5,43253.5,19.541
2022-03-01 02:01:00,43253.5,43260.0,43253.5,43260.0,11.239
2022-03-01 02:02:00,43260.0,43260.0,43207.0,43217.5,35.626
2022-03-01 02:03:00,43217.5,43218.0,43207.0,43207.0,28.312
2022-03-01 02:04:00,43207.0,43207.5,43167.0,43198.5,114.827
2022-03-01 02:05:00,43198.5,43198.5,43142.5,43142.5,72.018
2022-03-01 02:06:00,43142.5,43143.0,43122.0,43122.0,34.502
2022-03-01 02:07:00,43122.0,43143.5,43122.0,43143.0,48.138
2022-03-01 02:09:00,43123.0,43123.0,43099.5,43099.5,75.969
2022-03-01 02:10:00,43099.5,43137.0,43055.5,43127.5,111.662
2022-03-01 02:11:00,43127.5,43128.0,43101.0,43101.0,58.567
2022-03-01 02:12:00,43101.0,43101.5,43073.0,43073.0,23.645
2022-03-01 02:13:00,43073.0,43099.0,43073.0,43099.0,41.705
2022-03-01 02:14:00,43099.0,43127.5,43081.5,43082.0,107.887
2022-03-01 02:15:00,43082.0,43082.0,42983.5,42983.5,256.228
2022-03-01 02:16:00,42983.5,43066.5,42980.0,43066.0,150.012
2022-03-01 02:17:00,43066.0,43129.0,43066.0,43110.5,158.004
2022-03-01 02:18:00,43110.5,43153.5,43110.5,43153.5,74.314
2022-03-01 02:20:00,43150.5,43153.0,43150.0,43152.5,17.612
2022-03-01 02:21:00,43152.5,43164.0,43152.5,43164.0,23.703
2022-03-01 02:22:00,43164.0,43200.0,43163.5,43200.0,34.568
2022-03-01 02:23:00,43200.0,43200.0,43199.5,43199.5,32.849
2022-03-01 02:24:00,43199.5,43200.0,43177.5,43178.0,19.713
2022-03-01 02:25:00,43178.0,43178.0,43163.5,43163.5,28.395
2022-03-01 02:26:00,43163.5,43164.0,43130.5,43130.5,21.054
2022-03-01 02:27:00,43130.5,43131.0,43070.0,43070.5,36.815
2022-03-01 02:28:00,43070.5,43070.5,43026.5,43027.5,38.618
2022-03-01 02:29:00,43027.5,43046.5,43027.5,43046.5,14.031
2022-03-01 02:31:00,43028.5,43028.5,42990.0,42990.0,129.63
2022-03-01 02:32:00,42990.0,43013.0,42990.0,43008.5,38.106
2022-03-01 02:33:00,43008.5,43030.0,43008.5,43029.5,100.748
2022-03-01 02:34:00,43029.5,43050.0,43025.0,43050.0,24.456
2022-03-01 02:35:00,43050.0,43050.0,43025.0,43032.0,12.818
2022-03-01 02:36:00,43032.0,43094.0,43032.0,43090.0,52.454
2022-03-01 02:37:00,43090.0,43090.0,43085.0,43085.0,13.484
2022-03-01 02:38:00,43085.0,43085.5,43069.5,43070.0,16.519
2022-03-01 02:39:00,43070.0,43070.0,43063.5,43064.0,5.759
2022-03-01 02:40:00,43064.0,43083.0,43026.5,43083.0,56.686
2022-03-01 02:42:00,43085.5,43100.0,43085.0,43100.0,10.903
2022-03-01 02:43:00,43100.0,43107.5,43099.0,43099.0,10.909
2022-03-01 02:44:00,43099.0,43099.0,43091.5,43091.5,11.546
2022-03-01 02:45:00,43091.5,43097.5,43091.5,43097.0,17.112
2022-03-01 02:46:00,43097.0,43121.0,43097.0,43119.5,30.657
2022-03-01 02:47:00,43119.5,43120.0,43119.5,43119.5,14.083
2022-03-01 02:48:00,43119.5,43120.0,43109.0,43109.0,12.269
2022-03-01 02:49:00,43109.0,43109.0,43092.0,43094.5,11.965
