,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-03-01 00:03:00,43400.91,43402.81,43402.82,43402.83,43402.85,43403.82,43404.03,43405.45,43406.61,43410.23,0.0162961,0.04761307,0.052,0.11,0.01529798,0.020496,0.11,0.01,0.00204259,0.24,43377.35,43377.3,43372.19,43372.18,43372.17,43371.11,43369.65,43367.12,43365.85,43359.52,0.04606834,0.054,0.38310206,0.39019869,0.0499552,0.15,0.01307903,0.11516924,0.17272503,0.05
2022-03-01 00:03:00,43448.33,43448.38,43462.31,43462.32,43462.33,43465.01,43467.85,43467.93,43467.95,43470.89,0.052,0.36471349,0.00479746,0.24,0.38770059,0.00188479,0.054,0.02300721,0.0499552,0.18026881,43427.66,43427.52,43425.54,43425.53,43421.66,43420.4,43419.28,43419.27,43417.69,43417.49,0.09818756,0.04601661,0.37421079,0.04,0.020496,0.0499552,0.39921048,0.015408,0.05752061,0.0575209
2022-03-01 00:09:00,43483.75,43483.81,43483.83,43483.84,43490.02,43490.03,43491.23,43493.33,43494.27,43501.68,0.11,0.052,0.01,0.39679762,0.10993511,0.38570705,0.00638959,0.054,0.00187463,0.02299033,43466.19,43465.78,43463.51,43463.5,43461.45,43455.41,43455.4,43454.56,43453.18,43452.3,0.02220156,0.02298956,0.10971649,0.36760127,0.04,0.01305216,0.36894223,0.11494738,0.0499552,0.054
2022-03-01 00:09:00,43581.05,43582.54,43582.6,43583.45,43583.48,43583.49,43584.38,43588.59,43588.61,43588.62,0.02262446,0.11,0.00807868,0.020496,0.11,0.00205719,0.01733252,0.052,0.01,0.0499552,43556.7,43556.68,43554.29,43553.47,43552.68,43550.16,43548.53,43548.52,43546.92,43541.13,0.04258158,0.045883,0.020496,0.008,0.04,0.054,0.01302379,0.05735002,0.11,0.05
2022-03-01 00:09:00,43470.67,43471.1,43472.83,43473.29,43473.59,43474.96,43476.24,43477.78,43479.19,43479.22,0.11,0.052,0.04106802,0.11,0.01821459,0.01733917,0.054,0.01362804,0.0499552,0.02300076,43461.42,43445.71,43443.78,43443.28,43442.74,43442.73,43442.72,43441.55,43438.9,43437.36,0.01119054,0.00028142,0.020496,0.00811794,0.008,0.38231352,0.3660504,0.00043821,0.04600446,0.054
2022-03-01 00:09:00,43405.65,43407.56,43407.57,43408.63,43408.75,43408.91,43410.6,43410.82,43411.69,43412.81,0.02084347,0.04639139,0.01160762,0.11,0.01441917,0.02303801,0.11,0.018307,0.054,0.01,43385.83,43382.92,43381.78,43380.77,43380.76,43379.76,43377.43,43376.79,43373.63,43373.22,0.3981606,0.00510117,0.020496,0.04639139,0.04,0.00285963,0.05939676,0.00046625,0.02303706,0.054
2022-03-01 00:09:00,43359.41,43360.08,43360.09,43360.54,43361.47,43362.69,43363.04,43363.17,43366.94,43368.66,0.02668472,0.07585684,0.11,0.01805398,0.11,0.01425083,0.052,0.02126045,0.02305934,0.01,43343.35,43341.82,43341.61,43335.66,43332.8,43332.05,43330.01,43325.16,43323.87,43323.42,0.38454249,0.04,0.38068876,0.00638959,0.06856467,0.1805704,0.06019871,0.04815272,0.054,0.02401052
2022-03-01 00:14:00,43318.73,43319.46,43321.12,43321.24,43322.31,43322.99,43323.69,43323.92,43325.16,43331.36,0.01563764,0.0719992,0.052,0.01935606,0.02308136,0.02308108,0.74360164,0.0499552,0.00638959,0.07800413,43298.91,43298.9,43298.88,43297.27,43296.03,43294.44,43293.55,43292.58,43291.01,43290.98,0.07800413,0.24,0.38595037,0.04,0.01203678,0.005,0.054,0.00063027,0.38562366,0.01955004
2022-03-01 00:14:00,43283.47,43284.87,43284.88,43285.39,43285.4,43286.92,43287.84,43288.01,43290.46,43293.92,0.02310269,0.05531543,0.02117764,0.052,0.11,0.02537922,0.11,0.01874202,0.75263425,0.05775734,43268.34,43268.33,43263.63,43263.35,43261.82,43260.18,43260.17,43259.91,43259.9,43257.21,0.36279464,0.38506094,0.04,0.00163199,0.00638959,0.05531543,0.054,0.06,0.00316998,0.0060218
2022-03-01 00:14:00,43267.21,43267.26,43267.88,43269.71,43272.42,43272.43,43272.45,43272.47,43272.48,43273.7,0.11,0.0231097,0.052,0.02310902,0.0628939,0.24,0.37646252,0.39660044,0.11,0.020496,43247.96,43247.95,43244.63,43239.79,43234.94,43234.93,43231.19,43230.82,43230.8,43229.95,0.0075,0.77077868,0.00638959,0.00061657,0.05404063,0.054,0.0462195,0.15,0.06,0.04788685
