,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-03-03 00:06:00,43710.45,43713.03,43714.53,43714.64,43716.8,43716.82,43716.83,43716.84,43719.66,43719.67,0.057,0.052,0.052,0.09,0.12151877,0.28,0.01,0.37379101,0.37853345,0.03361263,43693.15,43692.06,43686.9,43685.37,43682.1,43682.09,43680.44,43678.91,43678.9,43677.42,0.39937264,0.37429003,0.02287434,0.00568582,0.0021065,0.04743893,0.03485986,0.12151877,0.15,0.057
2022-03-03 00:10:00,43740.38,43744.04,43744.94,43746.21,43748.08,43748.38,43751.1,43751.11,43754.59,43757.07,0.73909363,0.099967,0.04888094,0.03456069,0.00568582,0.00186765,0.08321755,0.04746022,0.13051609,0.05968615,43723.08,43723.07,43718.13,43718.1,43717.66,43714.54,43714.5,43714.47,43712.92,43712.89,0.057,0.09,0.02285858,0.02285859,0.09951682,0.28,0.39056559,0.39989363,0.04,0.03412714
2022-03-03 00:10:00,43743.22,43743.23,43745.66,43747.27,43747.28,43747.96,43750.38,43752.2,43753.32,43754.07,0.01,0.78455153,0.04725391,0.03437653,0.1402084,0.00193948,0.52061609,0.02286044,0.057,0.01188645,43723.8,43721.73,43721.72,43721.71,43721.7,43719.54,43718.52,43717.76,43715.4,43709.76,0.09,0.09367418,0.39306854,0.057,0.09,0.36172944,0.052,0.04,0.04571984,0.28
2022-03-03 00:10:00,43715.79,43717.44,43719.09,43719.1,43720.59,43720.6,43724.31,43724.6,43724.89,43727.12,0.09,0.052,0.01,0.09,0.11736548,0.36645061,0.39759644,0.03486997,0.057,0.04380975,43697.54,43695.53,43693.96,43693.95,43693.88,43692.21,43692.2,43692.13,43688.52,43688.47,0.057,0.03511062,0.0015,0.38468979,0.04,0.00210652,0.38287771,0.02287198,0.01415375,0.11736548
2022-03-03 00:10:00,43752.5,43754.72,43755.58,43757.95,43761.87,43761.88,43764.42,43768.45,43768.94,43773.75,0.057,0.052,0.38715736,0.37778467,0.09810923,0.571,0.14018406,0.0020438,0.03503985,0.02284833,43733.36,43733.27,43733.26,43732.67,43732.18,43731.95,43731.92,43728.14,43724.53,43724.52,0.09,0.0015,0.36591968,0.03459008,0.055,0.36748889,0.0457009,0.0404569,0.09810923,0.11424162
2022-03-03 00:10:00,43805.14,43811.74,43820.54,43822.53,43826.22,43829.44,43830.9,43831.04,43836.66,43842.14,0.052,0.37821436,0.06648241,0.02282311,0.00216492,0.17879489,0.4401405,0.03452713,0.13110948,0.037,43793.72,43793.71,43784.98,43781.89,43774.61,43774.59,43770.81,43768.62,43767.87,43767.56,1.302,0.09,0.59442721,0.02282311,0.15,0.052,0.00205744,0.228,0.0015,0.052
2022-03-03 00:16:00,43852.82,43853.63,43853.64,43853.89,43853.9,43854.91,43855.85,43855.96,43856.16,43857.99,0.09,0.38809154,0.06052374,0.36222564,0.03450271,0.052,0.00203919,0.08406542,0.04,0.01190965,43828.81,43824.19,43824.18,43823.75,43823.48,43822.1,43820.56,43820.46,43816.47,43814.56,0.09,0.08406542,0.052,0.0422119,0.02280211,0.02280282,0.286,0.36125264,0.014113,0.51187121
2022-03-03 00:16:00,43844.01,43844.02,43849.53,43851.05,43851.25,43851.72,43852.47,43853.23,43853.9,43855.84,0.1,0.75510841,0.07087717,0.04561508,0.04250541,0.057,0.46910506,0.06051161,0.03450271,0.00218877,43820.84,43820.83,43820.82,43820.81,43820.68,43820.67,43819.02,43818.23,43817.92,43817.4,0.057,0.006,0.28,0.09,0.39316846,0.09,0.07339362,0.39722969,0.03337939,0.04
2022-03-03 00:16:00,43813.71,43818.47,43818.48,43818.49,43819.89,43822.12,43826.47,43826.48,43826.5,43830.26,0.0524393,0.01,0.11439344,0.36680104,0.03502922,0.052,0.06036673,0.36651536,0.571,0.00194867,43795.4,43794.39,43794.38,43793.66,43793.2,43792.56,43792.55,43790.37,43790.12,43790.11,0.09,0.006,0.02281719,0.02281767,0.052,0.06072976,0.09,0.16560656,0.7708139,0.03435652
2022-03-03 00:16:00,43863.63,43864.12,43864.14,43864.35,43866.5,43866.51,43872.9,43872.91,43873.63,43874.47,0.052,0.39010947,0.3755573,0.03447019,0.07973091,0.04242254,0.14144711,0.00189927,0.02279549,0.036,43839.96,43837.05,43837.04,43837.03,43836.73,43833.78,43832.47,43831.2,43831.19,43830.08,0.09,0.006,0.28,0.77653929,0.0227951,0.04,0.571,0.07973091,0.45476309,0.03371923
2022-03-03 00:21:00,43854.64,43854.66,43854.67,43857.37,43860.72,43863.37,43864.34,43865.3,43866.77,43866.97,0.09,0.01,0.37804649,0.39235712,0.057,0.08010282,0.04,0.03355162,0.00189458,0.02279824,43833.22,43833.2,43833.12,43832.3,43830.88,43829.82,43828.94,43822.38,43821.87,43821.86,0.057,0.28,0.38990205,0.36300755,0.04221136,0.03426787,0.04559702,0.00568582,0.08413191,0.052
2022-03-03 00:21:00,43850.61,43851.21,43852.81,43853.28,43854.5,43857.82,43858.5,43860.06,43860.28,43861.85,0.09,0.057,0.09,0.03346242,0.07908078,0.04,0.36646304,0.0228013,0.02280116,0.17859789,43829.82,43827.42,43827.41,43827.39,43826.24,43825.97,43823.32,43821.06,43821.05,43821.03,0.03364981,0.01,0.28,0.76831031,0.04193617,0.00568582,0.057,0.47838747,0.45455623,0.04560432
2022-03-03 00:21:00,43845.04,43848.71,43848.72,43850.41,43851.64,43851.87,43852.9,43852.91,43854.13,43855.57,0.09,0.01,0.057,0.02280346,0.02280245,0.08933985,0.39150075,0.052,0.03435479,0.04,43829.89,43829.88,43829.82,43824.32,43821.09,43815.76,43815.75,43815.73,43815.2,43815.19,0.01,0.7466844,0.03364981,0.04305612,0.057,0.09712634,0.28,0.04560466,0.01411287,0.15
2022-03-03 00:21:00,43816.76,43816.81,43819.64,43820.5,43823.66,43823.67,43823.76,43823.79,43825.52,43826.1,0.09,0.37668986,0.02282105,0.02282073,0.07072492,0.38220414,0.04594065,0.057,0.41945157,0.00186579,43800.76,43796.82,43795.46,43795.45,43795.43,43793.97,43793.73,43792.13,43785.84,43785.83,0.00011,0.03439037,0.01,0.28,0.39256679,0.39126227,0.057,0.04,0.07072492,0.03342295
2022-03-03 00:21:00,43885.96,43888.3,43888.31,43889.63,43890.16,43890.17,43892.0,43892.16,43892.83,43894.75,0.09,0.01,0.03491246,0.052,0.06293533,0.3736578,0.02278494,0.02278484,0.04,0.03953857,43868.92,43864.94,43864.93,43864.04,43863.42,43863.18,43854.02,43854.01,43852.22,43852.0,0.057,0.01,0.28,0.76857891,0.05182538,0.0349348,0.06279748,0.571,0.02278605,0.03424496
2022-03-03 00:26:00,43880.38,43880.39,43886.6,43888.31,43894.06,43894.07,43894.23,43894.99,43896.24,43896.25,0.09,0.38466894,0.04287193,0.03491246,0.07877103,0.36867212,0.04556712,0.01189912,0.06069383,0.057,43861.85,43861.84,43860.62,43858.6,43856.06,43854.81,43853.65,43853.27,43853.23,43850.59,0.067,0.28,0.76547749,0.07494012,0.04,0.02278452,0.02278509,0.03425637,0.571,0.15
2022-03-03 00:26:00,43885.75,43886.57,43886.58,43886.59,43886.69,43889.15,43889.16,43889.72,43891.99,43892.26,0.09,0.01,0.1139258,0.09,0.134,0.10782161,0.057,0.64036652,0.052,0.53786807,43863.65,43863.52,43863.51,43863.5,43863.23,43858.07,43857.72,43857.71,43856.82,43854.1,0.09,0.01,0.1660742,0.04,0.75465051,0.00568582,0.10905684,0.03355823,0.0455658,0.01410053
2022-03-03 00:26:00,43900.64,43901.28,43904.43,43904.44,43904.45,43906.45,43906.46,43906.6,43907.23,43907.57,0.09,0.03462203,0.1139258,0.74936039,0.04267036,0.01,0.06068247,0.052,0.53786807,0.08268301,43880.42,43880.41,43877.1,43876.6,43873.98,43872.91,43872.9,43872.32,43872.15,43869.53,0.057,0.09,0.052,0.08268301,0.02277414,0.1660742,0.39304447,0.03481001,0.04,0.02277633
2022-03-03 00:26:00,43933.91,43934.1,43938.94,43940.97,43940.98,43940.99,43941.3,43941.31,43946.46,43946.47,0.09,0.03379485,0.04,0.01,0.1139258,0.052,0.75969811,0.06086692,0.11724819,0.057,43913.9,43913.89,43913.06,43913.05,43912.26,43912.13,43911.44,43910.88,43910.38,43908.82,0.057,0.052,0.01,0.1660742,0.09,0.04656934,0.11724819,0.38970883,0.04551218,0.03393014
2022-03-03 00:30:00,43923.96,43923.97,43926.38,43928.71,43928.72,43932.71,43935.53,43936.62,43937.99,43938.69,0.05478404,0.75203109,0.05956012,0.09822391,0.057,0.5269119,0.02276254,0.02276202,0.03376942,0.00207637,43902.06,43902.02,43901.96,43901.95,43901.17,43900.95,43896.46,43896.11,43896.03,43886.63,0.052,0.09,0.01,0.77700225,0.03439623,0.057,0.02276336,0.00568582,0.0227636,0.1110611
