,open,high,low,close,volume
2022-02-27 06:43:00,38724.39,38724.39,38723.68,38723.68,0.00758822
2022-02-27 06:43:00,38724.39,38724.39,38723.68,38723.68,0.00758822
2022-02-27 06:43:00,38724.39,38724.39,38723.68,38723.68,0.00758822
2022-02-27 06:43:00,38724.39,38724.39,38723.68,38723.68,0.00758822
2022-02-27 06:43:00,38724.39,38724.39,38723.68,38723.68,0.00758822
2022-02-27 06:51:00,38712.97,38712.97,38706.43,38706.54,0.00049722
2022-02-27 06:51:00,38712.97,38712.97,38706.43,38706.54,0.00049722
2022-02-27 06:51:00,38712.97,38712.97,38706.43,38706.54,0.00049722
2022-02-27 06:51:00,38712.97,38712.97,38706.43,38706.54,0.00049722
2022-02-27 06:51:00,38712.97,38712.97,38706.43,38706.54,0.00049722
2022-02-27 06:56:00,38801.47,38861.49,38763.41,38830.71,2.05726202
2022-02-27 06:56:00,38801.47,38861.49,38763.41,38830.71,2.05726202
2022-02-27 06:56:00,38801.47,38861.49,38763.41,38830.71,2.05726202
2022-02-27 06:56:00,38801.47,38861.49,38763.41,38830.71,2.05726202
2022-02-27 06:56:00,38801.47,38861.49,38763.41,38830.71,2.05726202
2022-02-27 07:04:00,38838.49,38838.49,38811.92,38821.46,0.65217292
2022-02-27 07:04:00,38838.49,38838.49,38811.92,38821.46,0.65217292
2022-02-27 07:04:00,38838.49,38838.49,38811.92,38821.46,0.65217292
2022-02-27 07:04:00,38838.49,38838.49,38811.92,38821.46,0.65217292
2022-02-27 07:04:00,38838.49,38838.49,38811.92,38821.46,0.65217292
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:10:00,38777.63,38794.73,38777.63,38794.73,0.06739605
2022-02-27 07:19:00,38804.1,38824.38,38804.1,38816.37,0.45105425
2022-02-27 07:19:00,38804.1,38824.38,38804.1,38816.37,0.45105425
2022-02-27 07:19:00,38804.1,38824.38,38804.1,38816.37,0.45105425
2022-02-27 07:19:00,38804.1,38824.38,38804.1,38816.37,0.45105425
2022-02-27 07:19:00,38804.1,38824.38,38804.1,38816.37,0.45105425
2022-02-27 07:24:00,38849.34,38850.13,38837.4,38837.4,0.02648657
2022-02-27 07:24:00,38849.34,38850.13,38837.4,38837.4,0.02648657
2022-02-27 07:24:00,38849.34,38850.13,38837.4,38837.4,0.02648657
2022-02-27 07:24:00,38849.34,38850.13,38837.4,38837.4,0.02648657
2022-02-27 07:24:00,38849.34,38850.13,38837.4,38837.4,0.02648657
2022-02-27 07:31:00,38785.86,38795.98,38785.86,38795.98,0.01309918
2022-02-27 07:31:00,38785.86,38795.98,38785.86,38795.98,0.01309918
2022-02-27 07:31:00,38785.86,38795.98,38785.86,38795.98,0.01309918
2022-02-27 07:31:00,38785.86,38795.98,38785.86,38795.98,0.01309918
2022-02-27 07:31:00,38785.86,38795.98,38785.86,38795.98,0.01309918
2022-02-27 07:37:00,38849.6,38849.6,38844.1,38844.1,0.0386205
2022-02-27 07:37:00,38849.6,38849.6,38844.1,38844.1,0.0386205
2022-02-27 07:37:00,38849.6,38849.6,38844.1,38844.1,0.0386205
2022-02-27 07:37:00,38849.6,38849.6,38844.1,38844.1,0.0386205
2022-02-27 07:37:00,38849.6,38849.6,38844.1,38844.1,0.0386205
2022-02-27 07:41:00,38833.66,38833.66,38832.22,38832.22,0.00067523
2022-02-27 07:41:00,38833.66,38833.66,38832.22,38832.22,0.00067523
2022-02-27 07:41:00,38833.66,38833.66,38832.22,38832.22,0.00067523
2022-02-27 07:41:00,38833.66,38833.66,38832.22,38832.22,0.00067523
2022-02-27 07:41:00,38833.66,38833.66,38832.22,38832.22,0.00067523
2022-02-27 07:47:00,38822.1,38822.1,38800.0,38800.0,0.14368958
2022-02-27 07:47:00,38822.1,38822.1,38800.0,38800.0,0.14368958
2022-02-27 07:47:00,38822.1,38822.1,38800.0,38800.0,0.14368958
2022-02-27 07:47:00,38822.1,38822.1,38800.0,38800.0,0.14368958
2022-02-27 07:47:00,38822.1,38822.1,38800.0,38800.0,0.14368958
2022-02-27 07:51:00,38766.33,38799.38,38766.33,38799.38,2.34775543
2022-02-27 07:51:00,38766.33,38799.38,38766.33,38799.38,2.34775543
2022-02-27 07:51:00,38766.33,38799.38,38766.33,38799.38,2.34775543
2022-02-27 07:51:00,38766.33,38799.38,38766.33,38799.38,2.34775543
2022-02-27 07:51:00,38766.33,38799.38,38766.33,38799.38,2.34775543
2022-02-27 07:58:00,38810.13,38810.13,38789.62,38794.63,0.12975981
2022-02-27 07:58:00,38810.13,38810.13,38789.62,38794.63,0.12975981
2022-02-27 07:58:00,38810.13,38810.13,38789.62,38794.63,0.12975981
2022-02-27 07:58:00,38810.13,38810.13,38789.62,38794.63,0.12975981
2022-02-27 07:58:00,38810.13,38810.13,38789.62,38794.63,0.12975981
2022-02-27 08:02:00,38822.53,38822.53,38801.22,38801.22,0.38377763
2022-02-27 08:02:00,38822.53,38822.53,38801.22,38801.22,0.38377763
2022-02-27 08:02:00,38822.53,38822.53,38801.22,38801.22,0.38377763
2022-02-27 08:02:00,38822.53,38822.53,38801.22,38801.22,0.38377763
2022-02-27 08:02:00,38822.53,38822.53,38801.22,38801.22,0.38377763
2022-02-27 08:08:00,38723.91,38744.7,38723.69,38723.69,0.10766799
2022-02-27 08:08:00,38723.91,38744.7,38723.69,38723.69,0.10766799
2022-02-27 08:08:00,38723.91,38744.7,38723.69,38723.69,0.10766799
2022-02-27 08:08:00,38723.91,38744.7,38723.69,38723.69,0.10766799
2022-02-27 08:08:00,38723.91,38744.7,38723.69,38723.69,0.10766799
2022-02-27 08:13:00,38749.5,38755.12,38749.5,38755.12,0.0699568
2022-02-27 08:13:00,38749.5,38755.12,38749.5,38755.12,0.0699568
2022-02-27 08:13:00,38749.5,38755.12,38749.5,38755.12,0.0699568
2022-02-27 08:13:00,38749.5,38755.12,38749.5,38755.12,0.0699568
2022-02-27 08:13:00,38749.5,38755.12,38749.5,38755.12,0.0699568
2022-02-27 08:21:00,38709.57,38714.94,38701.78,38701.78,0.02315487
2022-02-27 08:21:00,38709.57,38714.94,38701.78,38701.78,0.02315487
2022-02-27 08:21:00,38709.57,38714.94,38701.78,38701.78,0.02315487
2022-02-27 08:21:00,38709.57,38714.94,38701.78,38701.78,0.02315487
2022-02-27 08:21:00,38709.57,38714.94,38701.78,38701.78,0.02315487
2022-02-27 08:23:00,38714.64,38714.64,38694.0,38694.0,0.01092784
2022-02-27 08:23:00,38714.64,38714.64,38694.0,38694.0,0.01092784
2022-02-27 08:23:00,38714.64,38714.64,38694.0,38694.0,0.01092784
2022-02-27 08:23:00,38714.64,38714.64,38694.0,38694.0,0.01092784
2022-02-27 08:23:00,38714.64,38714.64,38694.0,38694.0,0.01092784
2022-02-27 08:30:00,38785.34,38813.69,38785.34,38813.69,0.39827127
2022-02-27 08:30:00,38785.34,38813.69,38785.34,38813.69,0.39827127
2022-02-27 08:30:00,38785.34,38813.69,38785.34,38813.69,0.39827127
2022-02-27 08:30:00,38785.34,38813.69,38785.34,38813.69,0.39827127
2022-02-27 08:30:00,38785.34,38813.69,38785.34,38813.69,0.39827127
2022-02-27 08:36:00,38844.75,38844.75,38822.62,38822.62,0.06407684
2022-02-27 08:36:00,38844.75,38844.75,38822.62,38822.62,0.06407684
2022-02-27 08:36:00,38844.75,38844.75,38822.62,38822.62,0.06407684
2022-02-27 08:36:00,38844.75,38844.75,38822.62,38822.62,0.06407684
2022-02-27 08:36:00,38844.75,38844.75,38822.62,38822.62,0.06407684
2022-02-27 08:43:00,38671.08,38678.23,38625.67,38630.57,0.14679755
2022-02-27 08:43:00,38671.08,38678.23,38625.67,38630.57,0.14679755
2022-02-27 08:43:00,38671.08,38678.23,38625.67,38630.57,0.14679755
2022-02-27 08:43:00,38671.08,38678.23,38625.67,38630.57,0.14679755
2022-02-27 08:43:00,38671.08,38678.23,38625.67,38630.57,0.14679755
2022-02-27 08:49:00,38773.75,38851.38,38773.75,38825.78,0.5128025
2022-02-27 08:49:00,38773.75,38851.38,38773.75,38825.78,0.5128025
2022-02-27 08:49:00,38773.75,38851.38,38773.75,38825.78,0.5128025
2022-02-27 08:49:00,38773.75,38851.38,38773.75,38825.78,0.5128025
2022-02-27 08:49:00,38773.75,38851.38,38773.75,38825.78,0.5128025
2022-02-27 08:53:00,38845.43,38845.43,38808.47,38832.66,0.26326561
2022-02-27 08:53:00,38845.43,38845.43,38808.47,38832.66,0.26326561
2022-02-27 08:53:00,38845.43,38845.43,38808.47,38832.66,0.26326561
2022-02-27 08:53:00,38845.43,38845.43,38808.47,38832.66,0.26326561
