,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-02-27 06:43:00,38720.77,38721.52,38722.31,38724.4,38726.23,38726.24,38728.79,38728.8,38731.13,38731.21,0.02172862,0.01128943,0.02812148,0.02049919,0.0005,0.065,0.73335685,0.052,0.20225645,0.03987898,38710.54,38709.0,38707.14,38706.47,38705.7,38703.33,38703.18,38703.17,38700.42,38699.5,0.20225153,0.36756657,0.00437621,0.0126187,0.00425132,0.04258552,0.39962927,0.0499552,0.03946432,0.04418456
2022-02-27 06:43:00,38714.08,38714.27,38716.43,38717.02,38717.69,38719.79,38720.36,38721.84,38722.96,38724.86,0.01947151,0.20230362,0.052,0.36795051,0.36180849,0.00638959,0.03811745,0.065,0.00987781,0.00258247,38700.1,38699.65,38698.85,38698.84,38697.88,38697.79,38693.61,38693.06,38692.34,38689.48,0.05394432,0.050704,0.01,0.36727889,0.05389959,0.01347069,0.065,0.04,0.37453014,0.05565184
2022-02-27 06:43:00,38724.38,38724.81,38725.23,38726.26,38727.12,38727.13,38728.03,38728.35,38728.52,38729.04,0.01748688,0.01640505,0.00866903,0.052,0.0005,0.02384669,0.01871198,0.050704,0.20224838,0.065,38709.84,38708.73,38708.72,38706.87,38706.84,38706.65,38706.43,38704.72,38704.0,38703.78,0.050704,0.01,0.11,0.24,0.38617931,0.06741822,0.00048481,0.3875715,0.00030447,0.00628085
2022-02-27 06:43:00,38720.66,38720.94,38720.95,38720.98,38721.41,38722.21,38722.5,38722.88,38723.61,38724.89,0.01937267,0.0005,0.11,0.01808905,0.03961678,0.55361335,0.00844934,0.02065534,0.2022767,0.065,38705.09,38703.78,38702.7,38702.37,38702.36,38702.34,38702.06,38701.83,38701.46,38698.7,0.000724,0.00628085,0.050704,0.01,0.24,0.77147637,0.00101563,0.05393483,0.00138588,0.2022673
2022-02-27 06:43:00,38719.79,38720.32,38721.67,38722.25,38722.26,38723.19,38723.2,38723.23,38724.39,38727.48,0.01971752,0.11,0.01834778,0.065,0.01643257,0.39155473,0.050704,0.11,0.01510458,0.52438912,38706.54,38705.52,38705.5,38705.09,38703.78,38701.83,38693.38,38692.97,38692.96,38692.77,0.00131385,0.3768606,0.05392585,0.000724,0.00628085,0.37266778,0.01347266,0.03551151,0.065,0.03888211
2022-02-27 06:51:00,38733.48,38735.98,38736.71,38737.26,38741.24,38741.64,38743.23,38743.49,38743.5,38743.61,0.01296574,0.01646165,0.01203192,0.36027074,0.2021873,0.03842055,0.52437319,0.36641444,0.44812669,0.065,38721.97,38721.76,38720.33,38717.6,38717.28,38716.49,38715.68,38715.63,38714.75,38714.74,0.050704,0.11,0.36200244,0.0018627,0.00939482,0.00258589,0.00033932,0.065,0.01210851,0.24
2022-02-27 06:51:00,38783.05,38784.94,38787.78,38787.97,38787.98,38796.95,38796.96,38798.65,38798.66,38798.67,0.00445422,0.02193487,0.050704,0.0005,0.01447399,0.00257827,0.651,0.04732908,0.37318702,0.39317434,38771.5,38770.56,38770.49,38767.55,38767.54,38764.81,38764.76,38762.11,38759.12,38759.11,0.00236439,0.050704,0.04,0.01,0.11,0.02577214,0.02577218,0.04223574,0.04805993,0.24
2022-02-27 06:51:00,38816.18,38816.19,38817.73,38818.09,38819.14,38820.71,38824.4,38826.73,38828.07,38832.65,0.065,0.00398505,0.00506964,0.00746583,0.0183529,0.0184179,0.0252823,0.651,0.00218269,0.00257557,38805.32,38804.88,38804.08,38801.91,38801.9,38796.08,38796.07,38791.73,38790.06,38790.05,0.00226855,0.050704,0.01395202,0.01,0.11,0.36859866,0.0499552,0.05150146,0.36071437,0.15
2022-02-27 06:51:00,38811.33,38817.31,38817.89,38817.9,38817.91,38819.14,38819.52,38820.66,38823.34,38826.49,0.00191461,0.0177394,0.0005,0.39426368,0.0499552,0.00219872,0.20181002,0.052,0.03946566,0.00257717,38799.5,38797.07,38796.2,38794.7,38794.69,38791.22,38788.98,38788.97,38780.49,38779.34,0.050704,0.0159214,0.01019823,0.01,0.0217125,0.06,0.06,0.04,0.15,0.02575832
2022-02-27 06:51:00,38771.73,38773.29,38774.13,38774.61,38775.23,38775.24,38777.06,38781.32,38781.81,38783.83,0.064,0.01988858,0.00476744,0.00656814,0.0005,0.02486095,0.01708684,0.37084565,0.645,0.00203838,38761.33,38760.67,38757.83,38757.82,38757.81,38752.06,38751.3,38744.21,38744.2,38744.19,0.0014135,0.050704,0.01,0.36288886,0.38221238,0.04,0.03798153,0.06,0.15,0.0499552
